rollout/episodes,reference_Q_std,rollout/actions_std,reference_actor_Q_mean,total/steps_per_second,rollout/episode_steps,total/episodes,total/steps,reference_perturbed_action_std,total/duration,train/loss_critic,total/epochs,reference_action_mean,rollout/Q_mean,train/loss_actor,reference_action_std,train/param_noise_distance,param_noise_stddev,rollout/return,obs_rms_mean,rollout/return_history,reference_actor_Q_std,reference_Q_mean,rollout/actions_mean,reference_perturbed_action_mean,obs_rms_std
138.0,2.117891311645508,0.677488222375407,171.05934143066406,132.8565915021342,1000.0,138.0,138000,0.7460124492645264,1038.7139880657196,4.466098599433899,69,0.0984349176287651,95.30814017097849,-146.26660339355467,0.741614818572998,0.20189860582351685,0.028447279136688073,791.8244656305037,0.1572645604610443,1094.857516863004,2.417907953262329,169.1849365234375,-0.041420348057615464,0.08095239847898483,2.320876359939575
140.0,2.7553231716156006,0.6769059300668415,172.05203247070312,132.933068989381,1000.0,140.0,140000,0.7526712417602539,1053.1615726947784,15.935362133979798,70,0.0877387523651123,96.57505018635821,-147.54674118041993,0.7379661202430725,0.1976515406370163,0.027337276104373337,801.2277467467326,0.15766355395317078,1107.1840933175342,2.6414811611175537,169.77688598632812,-0.037128317182710806,0.04545946791768074,2.3313159942626953
142.0,2.0644123554229736,0.6758423261693984,174.54061889648438,132.8419867483737,1000.0,142.0,142000,0.7101371884346008,1068.9391469955444,3.560568747520447,71,0.056463856250047684,97.80318944225516,-151.69121047973633,0.7362509965896606,0.20076306611299516,0.025752950698953586,810.4397044670823,0.1579892337322235,1122.998809162699,2.002528429031372,172.22787475585938,-0.03298647018093935,0.07674789428710938,2.3382132053375244
144.0,2.2278854846954346,0.6751143472122836,175.15179443359375,132.8514323820721,1000.0,144.0,144000,0.7423434257507324,1083.9175567626953,24.750465908050536,72,0.04530872404575348,99.00218419550197,-150.64317016601564,0.7262933850288391,0.20216727256774902,0.025752950698953586,822.5514159467074,0.15879444777965546,1139.765531553533,1.8729829788208008,173.00128173828125,-0.028196973178691364,0.14318640530109406,2.3517634868621826
146.0,1.7179254293441772,0.6764968163590713,176.76988220214844,132.71156045955445,1000.0,146.0,146000,0.7394031882286072,1100.1302335262299,46.360558099746704,73,0.0356677882373333,98.63180486963141,-152.0518292236328,0.7222592830657959,0.20300358682870864,0.027337276104373337,813.9107589611465,0.15925346314907074,1130.7391256306835,1.652372121810913,174.43617248535156,-0.033041826424305365,0.06641507893800735,2.3495614528656006
148.0,1.6388435363769531,0.6750128762315566,176.1220245361328,132.7437556591359,1000.0,148.0,148000,0.7103589177131653,1114.9300339221954,24.741475644111635,74,0.17979441583156586,99.84759016415157,-150.03932434082031,0.7307988405227661,0.19589196860790253,0.025752950698953586,826.8855004095395,0.1603461503982544,1161.1083065572457,1.76740562915802,174.03623962402344,-0.032431927347541835,0.15399859845638275,2.3575925827026367
150.0,1.8532589673995972,0.6776977597315694,175.81915283203125,132.79618844483738,1000.0,150.0,150000,0.7109791040420532,1129.5504920482635,65.03231007575988,75,0.04261619225144386,99.55304542775077,-150.5416876220703,0.7329739332199097,0.2029374435544014,0.026798623766663403,824.3898306620708,0.16233253479003906,1171.3712668925427,2.056954860687256,173.76205444335938,-0.022922831845217793,0.029767418280243874,2.3545806407928467
152.0,1.9543544054031372,0.6777685935756583,175.53244018554688,132.7210004746048,1000.0,152.0,152000,0.7023342847824097,1145.2596006393433,15.130164332389832,76,0.0421677827835083,100.72178071854854,-152.17988189697266,0.70213383436203,0.2051775100827217,0.026270585008002553,835.5142738751503,0.16314400732517242,1203.4384519834357,1.950394868850708,173.51492309570312,-0.016449396997139022,0.12788425385951996,2.3599188327789307
154.0,2.3621647357940674,0.6771958194907719,175.46261596679688,132.52195968310278,1000.0,154.0,154000,0.7555252313613892,1162.0715568065643,34.02470200061798,77,-0.0010897045722231269,101.86750387989007,-151.63734680175781,0.7438952922821045,0.202071590423584,0.0252455158307554,845.4392315062436,0.16358530521392822,1229.71370906617,2.155571222305298,173.2735137939453,-0.01757044252211121,-0.023062149062752724,2.3710808753967285
156.0,1.9206335544586182,0.6763246650292991,176.75534057617188,132.42613712694248,1000.0,156.0,156000,0.7235733270645142,1178.0151817798615,14.968600306510925,78,0.043010443449020386,103.0014131778777,-152.81298461914062,0.7351306676864624,0.20631620287895203,0.025752950698953586,857.4423564239158,0.16460050642490387,1256.290006396034,1.917930006980896,174.68751525878906,-0.016768201586573293,0.09953552484512329,2.3780386447906494
158.0,2.204904079437256,0.6781040746822609,175.77919006347656,132.2303954084405,1000.0,158.0,158000,0.7489861845970154,1194.8841226100922,52.497486243247984,79,-0.04508936032652855,102.68955520763505,-150.66780639648437,0.7631205916404724,0.2016220608353615,0.026798623766663403,853.8900816847947,0.16549468040466309,1259.4026640087695,2.199963092803955,173.76438903808594,-0.020464284005994194,0.09214144945144653,2.375704050064087
160.0,3.3761093616485596,0.679842754530713,175.90060424804688,132.24463972099204,1000.0,160.0,160000,0.7772087454795837,1209.8789057731628,47.707455315589904,80,0.060614872723817825,102.40119340799305,-153.09203430175782,0.8030853271484375,0.19989438027143477,0.0247480794341294,851.9009904121424,0.16632749140262604,1253.247115488555,2.8349311351776123,173.46238708496094,-0.025929736991083405,0.032793957740068436,2.374586343765259
162.0,3.686997413635254,0.6790963810578705,177.56068420410156,132.32884888987996,1000.0,162.0,162000,0.7730890512466431,1224.222846031189,18.74447726726532,81,0.02312127687036991,103.43009651817954,-154.03084686279297,0.7663703560829163,0.20610801696777345,0.02285443614607805,858.5148101081726,0.1662909835577011,1261.366895916747,3.6427600383758545,175.28842163085938,-0.025273291141737642,0.0913158729672432,2.385425567626953
164.0,2.8669750690460205,0.6785157759899384,178.67434692382812,132.4295135701707,1000.0,164.0,164000,0.7349700331687927,1238.3946416378021,49.33009223461151,82,0.03381553664803505,104.51864494084587,-154.19272857666016,0.7610030174255371,0.19676220417022705,0.024260444499685715,869.6054604545775,0.16694341599941254,1271.9349908435488,2.785093069076538,176.49728393554688,-0.020487907145597624,0.09379351884126663,2.3912007808685303
166.0,2.754260778427124,0.67787760679635,179.30862426757812,132.42764648517823,1000.0,166.0,166000,0.8065910339355469,1253.5146882534027,14.948344011306762,83,0.11315669864416122,105.60443189517994,-155.95179321289064,0.8088245987892151,0.19703276216983795,0.0252455158307554,883.5886124403979,0.1675672084093094,1289.8363835496305,2.828218460083008,177.19244384765625,-0.01826154517977721,0.0602729432284832,2.400111436843872
168.0,2.7816884517669678,0.6775336136772397,180.21832275390625,132.49004745952223,1000.0,168.0,168000,0.7902190685272217,1268.019773721695,5.731767249107361,84,0.13616882264614105,106.61230720886023,-155.58200317382813,0.791137158870697,0.20135707050561905,0.02285443614607805,890.7923791273154,0.1679929494857788,1298.1615150830212,2.748034715652466,177.76634216308594,-0.016698452635456242,0.043935880064964294,2.4095208644866943
170.0,2.201619863510132,0.6773440118803399,180.6623077392578,132.56000402854448,1000.0,170.0,170000,0.7780773639678955,1282.4381022453308,38.45765933990479,85,0.17629610002040863,107.66021315552629,-161.28719543457032,0.7889297008514404,0.1981394848227501,0.0252455158307554,902.8889319071915,0.16906481981277466,1321.516357855089,2.12186598777771,178.21566772460938,-0.011587783284119723,0.12198079377412796,2.4108736515045166
172.0,2.392728805541992,0.6780185758486355,180.75030517578125,132.41715560939699,1000.0,172.0,172000,0.8253365755081177,1298.925348520279,55.51749486923218,86,0.054445136338472366,107.43682339112982,-159.56554412841797,0.8094366192817688,0.20318301081657408,0.02285443614607805,902.8566727569777,0.16975320875644684,1321.0765245772554,2.381063938140869,178.7749786376953,-0.00925585223665382,0.05455322191119194,2.417278289794922
174.0,2.522584915161133,0.6792124669077164,181.5511474609375,132.33927272323228,1000.0,174.0,174000,0.7889341115951538,1314.8024499416351,28.297225303649903,87,0.09523621946573257,108.43827790016144,-157.42015075683594,0.8000059723854065,0.2069370573759079,0.02378241789989777,911.379236240425,0.16997376084327698,1329.762521851733,2.5079758167266846,179.3958740234375,-0.012142239336837708,0.08157017827033997,2.4289286136627197
176.0,2.6157596111297607,0.6787762035656885,181.52064514160156,132.32346474496634,1000.0,176.0,176000,0.8019168376922607,1330.0739996433258,48.87047707080841,88,0.09838790446519852,109.41135369430079,-161.19769409179688,0.8202579021453857,0.20212692469358445,0.021962663920618613,919.7715425911124,0.170400008559227,1334.8990382293314,2.8999266624450684,179.41867065429688,-0.009999668053531401,0.10831891745328903,2.4370076656341553
178.0,2.7867369651794434,0.6787292657228414,181.34536743164062,132.2703310227274,1000.0,178.0,178000,0.8269176483154297,1345.7288465499878,22.99835723400116,89,0.059902895241975784,110.37777154703089,-158.8895248413086,0.8128342032432556,0.20254921168088913,0.023313810312614223,928.0976948099145,0.1709144562482834,1343.4743630407868,3.1376230716705322,179.06195068359375,-0.009789408078555977,-0.030017724260687828,2.4445903301239014
180.0,4.120970249176025,0.6784679032345688,180.7045440673828,132.20476038552866,1000.0,180.0,180000,0.7829240560531616,1361.5243465900421,24.169618587493897,90,0.09336017817258835,111.33099699740147,-157.86397979736327,0.7862659692764282,0.20797200500965118,0.021962663920618613,939.8169216101229,0.1714901179075241,1356.4620876435158,3.9300684928894043,178.48513793945312,-0.008271547325097082,0.11112632602453232,2.4563381671905518
182.0,2.6168127059936523,0.6781674983816166,181.8773956298828,132.26639896722182,1000.0,182.0,182000,0.8112195730209351,1376.0108494758606,29.199400539398194,91,0.11594369262456894,112.25878141331151,-157.36283111572266,0.821118175983429,0.20981790840625764,0.022404113465423047,949.6286584407761,0.17198432981967926,1364.860032926271,2.434587001800537,179.505859375,-0.0041382170095311975,-0.0058794221840798855,2.464437484741211
184.0,2.383998394012451,0.6791652418309148,182.18014526367188,132.36307907229198,1000.0,184.0,184000,0.747477650642395,1390.1157429218292,41.704698915481565,92,0.07519683241844177,111.84477365453348,-159.8967071533203,0.7882269620895386,0.199815074801445,0.02285443614607805,941.1276493503001,0.17204387485980988,1347.503607946863,2.3533852100372314,180.00396728515625,-0.004344306710324358,0.04808247089385986,2.4795517921447754
186.0,3.203956127166748,0.6796142399079388,180.51858520507812,132.44464027478304,1000.0,186.0,186000,0.7590687870979309,1404.360339641571,62.34237513065338,93,0.12536050379276276,112.7540642351643,-162.12867919921874,0.783531129360199,0.20616142809391022,0.023313810312614223,950.0547610630015,0.17250162363052368,1356.8210911247768,3.473132848739624,178.142333984375,0.0003278920709173142,0.20737886428833008,2.4846954345703125
188.0,3.104189395904541,0.6792771551063672,182.37783813476562,132.4601874988544,1000.0,188.0,188000,0.8108229041099548,1419.2943823337555,36.76550021648407,94,0.06536794453859329,113.6498556239453,-159.10457916259764,0.7610756158828735,0.19577485114336013,0.02285443614607805,961.2846977464214,0.1726994514465332,1375.4904904272737,3.0026450157165527,180.06472778320312,0.0031266606900798386,0.06029057502746582,2.495493173599243
190.0,2.273160219192505,0.6807246799185689,182.47789001464844,132.46206950643872,1000.0,190.0,190000,0.785385012626648,1434.3728790283203,37.18007069587708,95,0.06523624807596207,113.331207292969,-158.4958462524414,0.7695817351341248,0.1954140391945839,0.0247480794341294,961.2816928620164,0.17363882064819336,1375.6630755307865,2.317641258239746,180.45140075683594,0.004745456720807583,0.06378494948148727,2.499216079711914
192.0,2.3024468421936035,0.6801533798911295,181.79425048828125,132.41684842259122,1000.0,192.0,192000,0.7658530473709106,1449.9665434360504,31.18531241416931,96,0.10992499440908432,114.1787257188863,-160.28912536621092,0.7731526494026184,0.20181996494531632,0.024260444499685715,970.0234729641861,0.17391608655452728,1393.247804320329,2.3998279571533203,179.6661376953125,0.005194313506357957,0.1841498762369156,2.51059627532959
194.0,2.3393125534057617,0.6801343919597566,183.03758239746094,132.3668044693753,1000.0,194.0,194000,0.7915917634963989,1465.6242611408234,39.874401273727415,97,0.014968710951507092,115.01165916591393,-160.5158657836914,0.7919430136680603,0.20248254299163818,0.02285443614607805,977.6041077170212,0.17423216998577118,1394.7155326753898,2.274155378341675,180.08877563476562,0.00610489646566071,0.013568676076829433,2.5208892822265625
196.0,1.8218367099761963,0.6802688941554561,181.46246337890625,132.43315469968195,1000.0,196.0,196000,0.7545669674873352,1479.9919283390045,38.901629376411435,98,0.17962808907032013,115.85240493827999,-156.73513671875,0.7716758251190186,0.20176216572523117,0.024260444499685715,987.3859090312455,0.17476867139339447,1418.784635679332,2.035829782485962,179.2982940673828,0.009555338242731819,0.27908679842948914,2.5299222469329834
198.0,2.9411280155181885,0.6802793676194446,181.6393280029297,132.46311612611566,1000.0,198.0,198000,0.7514774799346924,1494.755716085434,49.86342923164368,99,0.24455596506595612,116.6834764521345,-160.81435852050782,0.7574406266212463,0.19929136902093889,0.0252455158307554,998.3056772645072,0.17528961598873138,1436.6733849562754,3.0969088077545166,179.64993286132812,0.00978712195111467,0.18733660876750946,2.5387203693389893
200.0,2.867783546447754,0.6803580437175913,182.60079956054688,132.53065979688097,1000.0,200.0,200000,0.7753260731697083,1509.0847680568695,7.513648772239685,100,0.14324145019054413,117.46693536444725,-161.84344146728515,0.775830864906311,0.20577550619840623,0.02285443614607805,1004.2751216395733,0.17562253773212433,1439.922864834798,2.7493348121643066,180.027587890625,0.010572356653564775,0.11542489379644394,2.54901385307312
202.0,2.587183952331543,0.6802940123740067,183.39312744140625,132.58373206063587,1000.0,202.0,202000,0.7941766381263733,1523.5654997825623,26.339736518859862,101,0.04346346855163574,118.27931459550635,-161.92486083984375,0.7850413918495178,0.19955960810184478,0.02378241789989777,1012.66804913189,0.1758565753698349,1455.4828502032824,2.384622573852539,180.84356689453125,0.010792613685877967,0.01007814984768629,2.5583600997924805
204.0,3.1052632331848145,0.681952345990721,183.59225463867188,132.61654913233744,1000.0,204.0,204000,0.7902153730392456,1538.2695548534393,51.58562791824341,102,0.043054621666669846,118.01304393709468,-164.78307525634764,0.7883155345916748,0.20529860705137254,0.024260444499685715,1007.2542456135079,0.176138773560524,1435.1807156084167,3.120918035507202,181.07199096679688,0.0060608727715021436,0.01924438588321209,2.5615718364715576
206.0,2.3180174827575684,0.6812478677418563,185.71176147460938,132.67808639043366,1000.0,206.0,206000,0.7904555797576904,1552.6301712989807,39.6870121383667,103,0.13143129646778107,118.81150241349104,-165.5182391357422,0.7967021465301514,0.1956324803829193,0.0252455158307554,1016.0168962777175,0.17639581859111786,1437.2184563532614,2.49497652053833,183.5145263671875,0.007887461716750824,0.17136740684509277,2.571059226989746
208.0,2.501796245574951,0.6810361519271153,186.25894165039062,132.6991631393839,1000.0,208.0,208000,0.7561894655227661,1567.4552505016327,16.57994807243347,104,0.08890249580144882,119.6080471818728,-166.1573110961914,0.766395628452301,0.20984503239393235,0.024260444499685715,1024.1247141582937,0.17672087252140045,1441.2722097437934,2.284334897994995,183.90135192871094,0.01246092793850297,0.068562351167202,2.575425148010254
210.0,1.8943567276000977,0.6810412571177908,187.61239624023438,132.75915532343015,1000.0,210.0,210000,0.777386486530304,1581.8118116855621,78.08469583034515,105,-0.03812919184565544,120.35136907927254,-166.040576171875,0.7960544228553772,0.20268295496702193,0.02378241789989777,1028.240783415645,0.17692729830741882,1444.15706730698,1.9356731176376343,185.08404541015625,0.012732042960399113,-0.07461933046579361,2.583900213241577
212.0,2.0510809421539307,0.6817987288515157,187.369384765625,132.73381018349681,1000.0,212.0,212000,0.7713291645050049,1597.1816051006317,42.85546776771545,106,0.01800180971622467,120.40733442708458,-162.6260971069336,0.767758309841156,0.204697325527668,0.0247480794341294,1028.719459264353,0.1771867871284485,1433.908427292185,2.105886936187744,184.9560546875,0.011148787962869727,0.07368425279855728,2.5871422290802
214.0,1.983058214187622,0.681929421161347,187.54937744140625,132.66773515144592,1000.0,214.0,214000,0.713483989238739,1613.0523352622986,15.46994324207306,107,0.16456525027751923,121.14658128384342,-167.64131500244142,0.7492111921310425,0.19735099762678146,0.0247480794341294,1033.8478785409736,0.17738357186317444,1438.0461188704442,2.206085205078125,185.36175537109375,0.01111814498383869,0.20886927843093872,2.5935914516448975
216.0,1.6772412061691284,0.6833944724353631,186.98550415039062,132.7065345787504,1000.0,216.0,216000,0.7749722003936768,1627.6515748500824,26.35370316505432,108,0.012329429388046265,121.00644022681428,-167.12098419189454,0.7781398296356201,0.2071256211400032,0.023313810312614223,1031.5588898788899,0.17761486768722534,1416.9238545851604,1.6082607507705688,184.65853881835938,0.00771110690414853,0.0521065779030323,2.5972142219543457
218.0,1.5461477041244507,0.6847515486811409,186.24041748046875,132.64377492235354,1000.0,218.0,218000,0.7183653712272644,1643.4996676445007,16.787861800193788,109,-0.029663681983947754,120.73393201357511,-164.4070849609375,0.7546243667602539,0.20636216461658477,0.02378241789989777,1031.1431126126733,0.17818017303943634,1404.567358492119,1.8766369819641113,184.05963134765625,0.00438511074476003,-0.018334517255425453,2.5995306968688965
220.0,1.8684390783309937,0.6843086483499358,185.6187744140625,132.57884550874536,1000.0,220.0,220000,0.7616929411888123,1659.3899211883545,26.635787148475647,110,-0.014472827315330505,121.46808142910223,-163.36450317382813,0.7733941674232483,0.20256258249282838,0.024260444499685715,1040.5351627132638,0.1786177009344101,1408.0926361531385,1.884806513786316,183.41368103027344,0.0057783290425239015,-0.04393169283866882,2.6080408096313477
222.0,2.3921689987182617,0.6859198984273942,185.66610717773438,132.49978197032033,1000.0,222.0,222000,0.7905291318893433,1675.4744551181793,15.343073563575745,111,-0.0888659730553627,121.21353314877847,-160.79870025634764,0.7834107279777527,0.19492144912481307,0.0247480794341294,1037.0433881934764,0.17888708412647247,1388.8858564706077,2.755431652069092,183.05038452148438,0.0015899106946096033,-0.14274196326732635,2.6094563007354736
224.0,2.759037733078003,0.6880831030458068,184.48184204101562,132.42174405948833,1000.0,224.0,224000,0.7846532464027405,1691.5650944709778,41.022175698280336,112,0.050018250942230225,120.80745194312293,-162.1826077270508,0.779790997505188,0.20261661142110823,0.021962663920618613,1033.4823849767058,0.1791442185640335,1366.9919870778772,2.804835557937622,182.3420867919922,-0.00199843245017133,0.10807445645332336,2.6105785369873047
226.0,2.3017306327819824,0.6898421164109008,186.02252197265625,132.3401730766487,1000.0,226.0,226000,0.7393982410430908,1707.7202994823456,70.95156903743744,113,-0.00601144740357995,120.47803082980838,-162.77941833496095,0.7752397060394287,0.19970780849456787,0.0247480794341294,1031.6592253557694,0.17967553436756134,1391.3792198730732,2.1868226528167725,183.460205078125,-0.005567166901506208,0.04082213342189789,2.6084084510803223
228.0,2.3262810707092285,0.6901077185028576,187.71011352539062,132.1807299701331,1000.0,228.0,228000,0.7850428819656372,1724.9110369682312,39.44971592903137,114,-0.16540668904781342,121.18392926778188,-163.0070166015625,0.78052818775177,0.19842856138944626,0.024260444499685715,1037.7445324713383,0.17982114851474762,1416.444715286894,2.3982129096984863,185.02976989746094,-0.004420926962284196,-0.09671106189489365,2.6161513328552246
230.0,2.6080636978149414,0.6908473366017676,188.4168701171875,132.07407193199643,1000.0,230.0,230000,0.755059003829956,1741.447027683258,39.80283701896668,115,-0.003816972253844142,121.89327630087709,-165.7534829711914,0.7733498811721802,0.20525234192609787,0.02285443614607805,1045.2099716950465,0.18007707595825195,1423.7558037626973,2.5862202644348145,185.87960815429688,0.0007613974883565512,0.00829206220805645,2.619738817214966
232.0,2.8944451808929443,0.6910465359400001,188.09503173828125,131.94983479093756,1000.0,232.0,232000,0.7553015351295471,1758.2439596652985,28.55418258190155,116,0.021208444610238075,122.56369963468254,-163.54655883789061,0.7238609194755554,0.1996057739853859,0.02378241789989777,1048.8608021733785,0.18018174171447754,1420.4224563543478,2.9359776973724365,185.7548370361328,0.0019008439124294503,0.013992835767567158,2.624532699584961
234.0,2.312014102935791,0.6909031886571861,189.35205078125,131.96809161084357,1000.0,234.0,234000,0.7569140791893005,1773.1558980941772,40.73636137485504,117,-0.01633417047560215,123.29147319500163,-166.2056448364258,0.7305372357368469,0.20294721096754073,0.02378241789989777,1058.096595232341,0.18076084554195404,1434.7760428438373,2.2009475231170654,187.19883728027344,0.003967157149946071,-0.0345771498978138,2.629167318344116
236.0,2.1874516010284424,0.6906956051247072,190.0340576171875,131.8705341794336,1000.0,236.0,236000,0.729643702507019,1789.6340639591217,42.92254077911377,118,0.03868718817830086,124.01079442182538,-168.9581576538086,0.7418127059936523,0.2060760372877121,0.024260444499685715,1066.4584188761721,0.18138833343982697,1451.8912929232536,2.2449564933776855,187.64373779296875,0.00405761057937512,0.023505210876464844,2.6336896419525146
238.0,2.3702704906463623,0.6911738384632798,190.64486694335938,131.83771798412485,1000.0,238.0,238000,0.7181787490844727,1805.2496936321259,15.754159913063049,119,0.004864583257585764,124.72472657634732,-167.9074221801758,0.7044469714164734,0.20967832922935487,0.02378241789989777,1076.413556463667,0.18187764286994934,1469.1465018134322,2.6247503757476807,188.31201171875,0.008236349190813706,0.06717154383659363,2.6370437145233154
240.0,2.6893060207366943,0.6914205034061939,191.33319091796875,131.86746023423672,1000.0,240.0,240000,0.7106015682220459,1820.0092697143555,22.19373957157135,120,0.05779457464814186,125.42841419467828,-170.5445492553711,0.7240802049636841,0.19908900916576386,0.02378241789989777,1084.229217129641,0.18254469335079193,1480.431275665713,2.8661673069000244,188.586181640625,0.012688201336563081,0.026675229892134666,2.6383891105651855
242.0,2.0902204513549805,0.6923006860379193,192.4568634033203,131.9058942958652,1000.0,242.0,242000,0.7451227903366089,1834.64128947258,18.07488257408142,121,-0.014652232639491558,125.36698350041466,-171.27231353759765,0.7386357188224792,0.20321317464113237,0.024260444499685715,1084.5931328720228,0.18322555720806122,1473.891001207038,2.5472095012664795,189.67724609375,0.0166391180370006,0.03543166443705559,2.641087770462036
244.0,2.0292913913726807,0.6935829262689814,195.56842041015625,131.88553179836643,1000.0,244.0,244000,0.7822756171226501,1850.089215040207,5.026292550563812,122,0.09251898527145386,125.07791640025575,-168.9121585083008,0.7580979466438293,0.20026978373527526,0.0247480794341294,1081.5318338196305,0.1836921125650406,1454.4636355566397,1.8025697469711304,192.9014892578125,0.020669179829639502,0.06978113204240799,2.641066789627075
246.0,1.834652304649353,0.6952869190165271,196.77120971679688,131.90897769534442,1000.0,246.0,246000,0.7695719003677368,1864.9223449230194,4.510457248687744,123,0.10684271901845932,124.49253560062397,-171.50305755615236,0.7482265830039978,0.19537375897169112,0.026270585008002553,1073.9497004960247,0.18432193994522095,1453.6065551369468,1.7808786630630493,194.1802978515625,0.026118741934483918,0.12761254608631134,2.6405389308929443
248.0,2.0791258811950684,0.6954071504624643,195.16659545898438,131.92319751140028,1000.0,248.0,248000,0.721504271030426,1879.8816635608673,35.821737689971926,124,-0.058364976197481155,125.20344054832047,-171.07011810302734,0.7395380735397339,0.19594326317310334,0.0252455158307554,1082.2347605752325,0.18462097644805908,1460.1516656204587,2.1580536365509033,192.70709228515625,0.0270560306106213,0.008178561925888062,2.6473801136016846
250.0,2.2233290672302246,0.696733140708119,196.9370880126953,131.87527773564761,1000.0,250.0,250000,0.7366051077842712,1895.73060464859,32.317478284835815,125,0.07012531906366348,124.91887905528881,-172.11120361328125,0.7612835764884949,0.20207406908273698,0.0252455158307554,1080.571210937808,0.18536920845508575,1464.8432813514137,2.2121801376342773,194.12460327148438,0.03236348998273719,0.04627111554145813,2.645598888397217
252.0,2.1976592540740967,0.6969954364945685,196.73858642578125,131.82520126956194,1000.0,252.0,252000,0.750882089138031,1911.6223421096802,21.769243698120118,126,-0.10299656540155411,125.64335522768849,-171.7563040161133,0.7424944043159485,0.20203531324863433,0.0247480794341294,1091.000936593187,0.18579931557178497,1479.3406639246023,2.3236587047576904,194.38055419921875,0.035374141490384266,-0.11710578948259354,2.649529457092285
254.0,2.7701351642608643,0.6970366488435511,195.35226440429688,131.8481713842463,1000.0,254.0,254000,0.7568109035491943,1926.4582688808441,35.8795876789093,127,-0.0097739202901721,126.3195469259939,-171.7752392578125,0.7528082132339478,0.20482659667730332,0.026798623766663403,1096.0724003816863,0.18577681481838226,1482.0474804498685,3.0571868419647217,192.7071533203125,0.035071119085520144,0.009319345466792583,2.655134677886963
256.0,1.9729138612747192,0.6971643010803752,197.90997314453125,131.79310703084093,1000.0,256.0,256000,0.7516842484474182,1942.4384610652924,90.02903957366944,128,0.00336533784866333,126.93719361816953,-173.52219299316405,0.7599031925201416,0.20347701579332353,0.023313810312614223,1097.0992905588869,0.18560588359832764,1470.9641078094414,1.8012361526489258,195.25137329101562,0.034407018594531866,0.09110439568758011,2.663815975189209
258.0,2.0814523696899414,0.6971891572197915,199.8677978515625,131.81704329240782,1000.0,258.0,258000,0.7691171169281006,1957.258284330368,24.35112108707428,129,0.09540891647338867,127.55910707960805,-175.2094338989258,0.7585362195968628,0.20124560296535493,0.023313810312614223,1099.7902927360356,0.1857047826051712,1488.3126261969956,2.2030978202819824,197.71620178222656,0.03540873444545598,0.07726049423217773,2.6682398319244385
260.0,2.147024631500244,0.6987098171190406,201.62001037597656,131.8396800186492,1000.0,260.0,260000,0.7776766419410706,1972.0921649932861,42.37489465713501,130,0.08027965575456619,127.25934657175955,-175.30987579345702,0.7674421072006226,0.20030999243259429,0.024260444499685715,1096.3568633356153,0.18631799519062042,1487.4862600131723,1.6554405689239502,198.70664978027344,0.04180672768524507,0.13174138963222504,2.664872884750366
262.0,1.9110535383224487,0.7007384550575761,200.81285095214844,131.83644037498593,1000.0,262.0,262000,0.7361299991607666,1987.3109381198883,42.97958620071411,131,0.02007226087152958,126.18066101172045,-172.04912506103517,0.7358824014663696,0.20312978059053421,0.02378241789989777,1084.7677827044354,0.187049999833107,1451.2975983103815,1.9292222261428833,198.1747283935547,0.04826713951410185,0.039487261325120926,2.6592798233032227
264.0,1.6897450685501099,0.7009761284781342,203.01004028320312,131.8185325860123,1000.0,264.0,264000,0.7599111199378967,2002.7532913684845,46.913756437301636,132,0.022685149684548378,126.8735034150671,-172.41593383789063,0.7673749327659607,0.202423532307148,0.025752950698953586,1090.9457201752334,0.18743081390857697,1453.9437461171087,1.6914550065994263,200.34266662597656,0.050934352935930925,0.10745372623205185,2.6680736541748047
266.0,1.8532828092575073,0.7007343909239756,201.13717651367188,131.82332789361487,1000.0,266.0,266000,0.7460665702819824,2017.8522591590881,34.226069502830505,133,0.016833534464240074,127.56711217790169,-175.1825744628906,0.7660900354385376,0.2043882840871811,0.02378241789989777,1097.9243117128003,0.18760764598846436,1453.7215725049887,1.8158619403839111,198.84518432617188,0.052937601679305966,0.039855051785707474,2.6760478019714355
268.0,2.505068063735962,0.7008093958806184,201.39266967773438,131.90072533619045,1000.0,268.0,268000,0.7747809290885925,2031.8311314582825,94.8795476436615,134,0.09291868656873703,128.28264349551966,-175.92876831054687,0.7817968130111694,0.20581385850906372,0.023313810312614223,1107.0090353063197,0.18790479004383087,1470.2530176870464,2.6131837368011475,198.8387451171875,0.056445612684585665,0.04298846796154976,2.6810359954833984
270.0,2.4628398418426514,0.7011110959348802,202.8563232421875,131.832445033959,1000.0,270.0,270000,0.7937632203102112,2048.0542550086975,21.34278486251831,135,0.1304294466972351,128.98170826171858,-179.10575469970703,0.7781092524528503,0.20717783778905868,0.024260444499685715,1114.826995636662,0.18815454840660095,1475.121703976762,2.344547986984253,200.10714721679688,0.0597115349881818,0.14500832557678223,2.6865122318267822
272.0,2.7942800521850586,0.7012651672400735,204.57489013671875,131.7266511883336,1000.0,272.0,272000,0.752724826335907,2064.882068634033,22.41024684906006,136,0.12958526611328125,129.65237765457613,-178.0412811279297,0.775787889957428,0.2054317109286785,0.023313810312614223,1121.2918858346284,0.18843425810337067,1497.0004523281875,2.7704408168792725,201.66824340820312,0.06165568117424431,0.10097381472587585,2.6916966438293457
